revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step26982	much less	CP Conjunction	1.0	-0.5134623803227754	-1.586913255719364
step26982	much less	VP Conjunction	0.8364354201917654	-0.1329187129220247	-0.3832466533744799
step26982	much less	VP Gap Conjunction	0.9712351945854484	0.5759277467464097	0.213312812531929
step26982	much less	Avg_Test	0.9843955630757661	-0.026454372639314508	-0.7408788554436239
step26982	much less	Avg_Control	0.903835307388607	0.22150451691219247	-0.08496692042127546
step26982	not to mention	NPI	0.9943598420755781	0.11482690833614025	-0.3933014774887292
step26982	not to mention	Pseudocleft	0.9994359842075579	0.2617748115806343	-0.2424218331227784
step26982	not to mention	CP Conjunction	1.0	-0.6976846161277968	-1.586913255719364
step26982	not to mention	VP Conjunction	0.8601240834743373	-0.132796801656098	-0.3832466533744799
step26982	not to mention	VP Gap Conjunction	0.9994359842075579	0.7633223734329598	0.213312812531929
step26982	not to mention	Avg_Test	0.9979319420943787	-0.10702763207034074	-0.7408788554436239
step26982	not to mention	Avg_Control	0.9297800338409477	0.3152627858884309	-0.08496692042127546
step26982	never mind	NPI	0.9949238578680203	0.1769123752441234	-0.3933014774887292
step26982	never mind	Pseudocleft	0.9655950366610265	0.184765616212265	-0.2424218331227784
step26982	never mind	CP Conjunction	1.0	-0.5502400819151265	-1.586913255719364
step26982	never mind	VP Conjunction	0.9052453468697124	-0.037433875276083606	-0.3832466533744799
step26982	never mind	VP Gap Conjunction	1.0	0.9201641807903089	0.213312812531929
step26982	never mind	Avg_Test	0.9868396315096822	-0.06285403015291272	-0.7408788554436239
step26982	never mind	Avg_Control	0.9526226734348562	0.4413651527571127	-0.08496692042127546
step29979	let alone	NPI	0.9988719684151156	0.20987969556234007	-0.3295274299211712
step29979	let alone	Pseudocleft	0.8336153412295544	0.04778821896646094	-0.17322464057838452
step29979	let alone	CP Conjunction	1.0	-0.6251579846323242	-1.4893591325295152
step29979	let alone	VP Conjunction	0.9227298364354202	-0.03390735507145885	-0.37411423504050006
step29979	let alone	VP Gap Conjunction	0.9977439368302312	0.7317833870195495	0.22679621811580067
step29979	let alone	Avg_Test	0.9441624365482233	-0.12249669003450774	-0.664037067676357
step29979	let alone	Avg_Control	0.9602368866328257	0.34893801597404533	-0.07365900846234971
step29979	much less	NPI	0.9966159052453468	0.22715337721560544	-0.3295274299211712
step29979	much less	Pseudocleft	0.8759165256627186	0.1209248361517599	-0.17322464057838452
step29979	much less	CP Conjunction	1.0	-0.5502652901666553	-1.4893591325295152
step29979	much less	VP Conjunction	0.8629441624365483	-0.12012557802197628	-0.37411423504050006
step29979	much less	VP Gap Conjunction	0.9402143260011281	0.5545081301590714	0.22679621811580067
step29979	much less	Avg_Test	0.9575108103026885	-0.06739569226642998	-0.664037067676357
step29979	much less	Avg_Control	0.9015792442188382	0.2171912760685476	-0.07365900846234971
step29979	not to mention	NPI	0.9977439368302312	0.1420077006492787	-0.3295274299211712
step29979	not to mention	Pseudocleft	0.9672870840383531	0.22020141582870914	-0.17322464057838452
step29979	not to mention	CP Conjunction	1.0	-0.650999164050135	-1.4893591325295152
step29979	not to mention	VP Conjunction	0.913141567963903	-0.11945970937214662	-0.37411423504050006
step29979	not to mention	VP Gap Conjunction	1.0	0.869098432710866	0.22679621811580067
step29979	not to mention	Avg_Test	0.9883436736228615	-0.09626334919071575	-0.664037067676357
step29979	not to mention	Avg_Control	0.9565707839819515	0.3748193616693597	-0.07365900846234971
step29979	never mind	NPI	0.9954878736604625	0.22275342170760515	-0.3295274299211712
step29979	never mind	Pseudocleft	0.9323181049069373	0.18621395814909614	-0.17322464057838452
step29979	never mind	CP Conjunction	1.0	-0.5550798620887887	-1.4893591325295152
step29979	never mind	VP Conjunction	0.928369994359842	-0.030485269449151173	-0.37411423504050006
step29979	never mind	VP Gap Conjunction	1.0	0.9689794089991832	0.22679621811580067
step29979	never mind	Avg_Test	0.9759353261891333	-0.04870416074402912	-0.664037067676357
step29979	never mind	Avg_Control	0.964184997179921	0.46924706977501607	-0.07365900846234971
