revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step29979	much less	NPI	1.0	0.31593974834771327	-0.07732889333553929
step29979	much less	Pseudocleft	0.9774393683023125	0.6157807051900142	0.26932144460877117
step29979	much less	CP Conjunction	1.0	-0.2043959817439906	-1.1008972045868315
step29979	much less	VP Conjunction	0.9921037789058094	0.01040703700345854	-0.23250726112456088
step29979	much less	VP Gap Conjunction	0.9971799210377891	0.5382151021435647	0.263258307247732
step29979	much less	Avg_Test	0.9924797894341042	0.24244149059791228	-0.30296821777119987
step29979	much less	Avg_Control	0.9946418499717993	0.2743110695735116	0.015375523061585574
step29979	not to mention	NPI	0.9847715736040609	0.1191508123179445	-0.07732889333553929
step29979	not to mention	Pseudocleft	0.9734912577552172	0.4997425412835876	0.26932144460877117
step29979	not to mention	CP Conjunction	1.0	-0.5123108431100173	-1.1008972045868315
step29979	not to mention	VP Conjunction	0.9994359842075579	-0.020501309576104472	-0.23250726112456088
step29979	not to mention	VP Gap Conjunction	1.0	0.5680998187917676	0.263258307247732
step29979	not to mention	Avg_Test	0.9860876104530926	0.03552750349717159	-0.30296821777119987
step29979	not to mention	Avg_Control	0.9997179921037789	0.27379925460783155	0.015375523061585574
step29979	never mind	NPI	1.0	0.18644053937349356	-0.07732889333553929
step29979	never mind	Pseudocleft	0.9402143260011281	0.5440907951673409	0.26932144460877117
step29979	never mind	CP Conjunction	1.0	-0.3284900989898234	-1.1008972045868315
step29979	never mind	VP Conjunction	0.9853355893965031	-0.031438932940573996	-0.23250726112456088
step29979	never mind	VP Gap Conjunction	0.9988719684151156	0.54410431940409	0.263258307247732
step29979	never mind	Avg_Test	0.980071442000376	0.13401374518367037	-0.30296821777119987
step29979	never mind	Avg_Control	0.9921037789058094	0.256332693231758	0.015375523061585574
step32976	let alone	NPI	1.0	0.3373718534696593	-0.048045404200760984
step32976	let alone	Pseudocleft	0.9949238578680203	0.5965550205361957	0.24333802213523595
step32976	let alone	CP Conjunction	1.0	-0.23574180100102649	-1.0504137826920632
step32976	let alone	VP Conjunction	0.9723632261703328	0.013064060114361922	-0.19293163956321033
step32976	let alone	VP Gap Conjunction	1.0	0.5384249427664166	0.19408726194653886
step32976	let alone	Avg_Test	0.9983079526226734	0.23272835766827618	-0.2850403882525294
step32976	let alone	Avg_Control	0.9861816130851664	0.27574450144038926	0.0005778111916642638
step32976	much less	NPI	1.0	0.2715984201673324	-0.048045404200760984
step32976	much less	Pseudocleft	0.9751833051325437	0.5158706765624002	0.24333802213523595
step32976	much less	CP Conjunction	1.0	-0.2624455184097419	-1.0504137826920632
step32976	much less	VP Conjunction	0.9672870840383531	0.009005589869757927	-0.19293163956321033
step32976	much less	VP Gap Conjunction	0.9994359842075579	0.4900138477652475	0.19408726194653886
step32976	much less	Avg_Test	0.9917277683775145	0.1750078594399969	-0.2850403882525294
step32976	much less	Avg_Control	0.9833615341229555	0.24950971881750272	0.0005778111916642638
step32976	not to mention	NPI	0.952058657642414	0.11031072111500903	-0.048045404200760984
step32976	not to mention	Pseudocleft	0.9075014100394811	0.37694199113474686	0.24333802213523595
step32976	not to mention	CP Conjunction	1.0	-0.4651329284728212	-1.0504137826920632
step32976	not to mention	VP Conjunction	0.9966159052453468	0.030514937366930967	-0.19293163956321033
step32976	not to mention	VP Gap Conjunction	1.0	0.5927445907345346	0.19408726194653886
step32976	not to mention	Avg_Test	0.9531866892272984	0.0073732612589782155	-0.2850403882525294
step32976	not to mention	Avg_Control	0.9983079526226735	0.3116297640507327	0.0005778111916642638
step32976	never mind	NPI	0.9994359842075579	0.21570568130437223	-0.048045404200760984
step32976	never mind	Pseudocleft	0.9407783417935702	0.47273502885051455	0.24333802213523595
step32976	never mind	CP Conjunction	1.0	-0.30494181032713297	-1.0504137826920632
step32976	never mind	VP Conjunction	0.9672870840383531	-0.0029434361702563513	-0.19293163956321033
step32976	never mind	VP Gap Conjunction	1.0	0.5596095593178669	0.19408726194653886
step32976	never mind	Avg_Test	0.980071442000376	0.12783296660925128	-0.2850403882525294
step32976	never mind	Avg_Control	0.9836435420191765	0.2783330615738053	0.0005778111916642638
step35974	let alone	NPI	1.0	0.2615907552614766	-0.11589332455238648
step35974	let alone	Pseudocleft	0.9926677946982515	0.4973158787954882	0.17949062192500545
step35974	let alone	CP Conjunction	1.0	-0.23700889328140629	-1.1107005185483878
step35974	let alone	VP Conjunction	0.9091934574168077	-0.01573161990106006	-0.15789738941246415
step35974	let alone	VP Gap Conjunction	1.0	0.553260213698093	0.21107073914043256
step35974	let alone	Avg_Test	0.9975559315660839	0.17396591359185284	-0.34903440705858957
step35974	let alone	Avg_Control	0.9545967287084038	0.26876429689851644	0.026586674863984205
step35974	much less	NPI	1.0	0.3087043977361981	-0.11589332455238648
step35974	much less	Pseudocleft	0.9960518894529047	0.57254333208324	0.17949062192500545
